Row,KOI_ID,Label,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
1253,12406749.0,0.0,5876.0,4.269,0.24,1.2930000000000001,1.1320000000000001
1254,8692861.0,1.0,6212.0,4.049,-0.1,1.6840000000000002,1.156
1255,7811397.0,0.0,6168.0,4.074,-0.24,1.567,1.061
1256,12403119.0,1.0,5767.0,4.33,-0.16,1.074,0.9
1257,9842890.0,0.0,4915.0,4.512,0.16,0.812,0.7809999999999999
1258,8113154.0,0.0,5875.0,4.572,-0.42,0.809,0.895
1259,5270698.0,0.0,4915.0,4.512,0.16,0.812,0.7809999999999999
1260,5024450.0,0.0,4915.0,4.512,0.16,0.812,0.7809999999999999
1261,5282049.0,0.0,5288.0,4.613,-0.24,0.74,0.828
1262,5475431.0,0.0,6340.0,4.23,0.48,1.492,1.379
1265,12019440.0,1.0,4841.0,4.533,0.1,0.779,0.7559999999999999
1266,5039228.0,0.0,5843.0,4.069,0.14,1.615,1.115
1267,10004738.0,1.0,5418.0,4.534,0.28,0.8859999999999999,0.978
1268,10004738.0,1.0,5584.0,4.478,0.14,0.938,0.966
1269,7304449.0,1.0,5613.0,4.496,0.32,0.956,1.046
1270,7386827.0,0.0,6430.0,4.107,0.2,1.7309999999999999,1.3980000000000001
1271,7522911.0,1.0,4224.0,4.662,-0.2,0.603,0.609
1272,7626370.0,1.0,4224.0,4.662,-0.2,0.603,0.609
1273,7703955.0,1.0,4224.0,4.662,-0.2,0.603,0.609
1274,7512982.0,1.0,4778.0,4.591,0.32,0.763,0.83
1275,7512982.0,0.0,5953.0,4.175,0.08,1.415,1.093
1276,9597806.0,1.0,6226.0,4.2639999999999985,0.0,1.2990000000000002,1.129
1277,7812167.0,0.0,5601.0,4.533,-0.44,0.797,0.7909999999999999
1278,11760959.0,0.0,6392.0,4.399,0.07,1.162,1.232
1279,5283458.0,0.0,5585.0,4.409,-0.38,0.91,0.773
1280,9940565.0,0.0,5896.0,4.516,-0.1,0.914,1.0
1281,8053552.0,0.0,5896.0,4.516,-0.1,0.914,1.0
1282,9663113.0,1.0,6153.0,4.487,-0.22,0.9620000000000001,1.036
1283,8111381.0,0.0,5509.0,4.265,0.14,1.169,0.9179999999999999
1284,5444549.0,0.0,5422.0,4.484,0.02,0.887,0.8740000000000001
1285,10004738.0,1.0,5418.0,4.534,0.28,0.8859999999999999,0.978
1286,5474613.0,1.0,5596.0,4.533,-0.1,0.853,0.9059999999999999
1287,4860932.0,0.0,5044.0,4.511,-0.02,0.804,0.764
1288,5438757.0,1.0,6546.0,3.817,0.56,2.784,1.8519999999999999
1289,5438757.0,1.0,5446.0,4.525,-0.2,0.821,0.8240000000000001
1290,7750419.0,0.0,5637.0,4.399,-0.3,0.943,0.813
1291,5972334.0,1.0,5270.0,4.592,0.07,0.787,0.9
1292,7815744.0,1.0,5591.0,4.494,-0.06,0.892,0.904
1293,7955580.0,1.0,5819.0,4.565,-0.32,0.823,0.91
1294,8230616.0,1.0,6812.0,4.343,-0.54,1.172,1.103
1295,9692345.0,0.0,5758.0,3.808,-0.06,2.318,1.258
1296,7898352.0,1.0,6203.0,4.427,-0.06,1.06,1.091
1297,11402995.0,1.0,6200.0,4.488,-0.28,0.958,1.0290000000000001
1298,7898352.0,1.0,5713.0,4.541,0.07,0.893,1.01
1299,12062667.0,0.0,3883.0,4.762,-0.28,0.496,0.518
1300,7984047.0,0.0,3883.0,4.762,-0.28,0.496,0.518
1301,7951018.0,1.0,5823.0,4.438,0.1,1.013,1.0270000000000001
1302,9899355.0,0.0,6521.0,4.352,0.21,1.276,1.334
1303,12644774.0,0.0,5497.0,4.57,0.07,0.8390000000000001,0.9520000000000001
1304,9902856.0,0.0,5497.0,4.57,0.07,0.8390000000000001,0.9520000000000001
1305,7747425.0,1.0,3364.0,4.978,-0.06,0.27399999999999997,0.26
1306,9892816.0,1.0,5692.0,4.36,0.04,1.064,0.946
1307,9892816.0,1.0,6249.0,4.428,-0.04,1.0759999999999998,1.13
1308,9836149.0,1.0,5238.0,4.472,-0.08,0.851,0.784
1309,4813563.0,1.0,5792.0,4.375,-0.26,1.005,0.875
1310,2985767.0,1.0,4883.0,4.515,0.18,0.8079999999999999,0.779
1311,2304320.0,1.0,4883.0,4.515,0.18,0.8079999999999999,0.779
1312,3657758.0,1.0,5869.0,4.479,-0.04,0.9540000000000001,1.001
1313,9790806.0,1.0,6273.0,4.442,-0.14,1.044,1.099
1314,6382217.0,1.0,4922.0,4.555,-0.12,0.7440000000000001,0.726
1315,5375194.0,1.0,6137.0,4.46,-0.06,1.018,1.0859999999999999
1316,6468138.0,1.0,4765.0,4.642,-0.24,0.6659999999999999,0.7170000000000001
1317,10019708.0,1.0,5631.0,4.41,-0.46,0.9009999999999999,0.762
1318,11875734.0,1.0,6226.0,4.2639999999999985,0.0,1.2990000000000002,1.129
1319,7697568.0,0.0,5741.0,4.555,-0.16,0.846,0.938
1320,7046804.0,1.0,5919.0,4.485,0.21,1.0,1.114
1321,7449136.0,1.0,5497.0,4.57,0.07,0.8390000000000001,0.9520000000000001
1322,8680979.0,1.0,5823.0,4.472,0.06,0.972,1.02
1323,8680979.0,1.0,6075.0,4.495,-0.16,0.9520000000000001,1.033
1324,9030537.0,1.0,5534.0,4.338,0.14,1.08,0.9259999999999999
1325,6949061.0,1.0,5534.0,4.338,0.14,1.08,0.9259999999999999
1326,7269493.0,1.0,5640.0,4.0760000000000005,0.12,1.534,1.023
1327,5513648.0,0.0,5422.0,4.484,0.02,0.887,0.8740000000000001
1328,7887791.0,0.0,5350.0,4.647,-0.56,0.6779999999999999,0.758
1329,11657891.0,1.0,4998.0,4.53,0.14,0.8079999999999999,0.8059999999999999
1330,6305192.0,1.0,4198.0,4.689,-0.32,0.574,0.5870000000000001
1331,6382217.0,1.0,4478.0,4.615,-0.22,0.6509999999999999,0.637
1332,9634821.0,0.0,5733.0,4.2810000000000015,0.06,1.183,0.9740000000000001
1333,9634821.0,0.0,5705.0,4.297,0.0,1.14,0.9390000000000001
1334,8950568.0,1.0,5733.0,4.2810000000000015,0.06,1.183,0.9740000000000001
1335,3326377.0,1.0,6634.0,3.831,-0.5,2.251,1.253
1336,11601584.0,1.0,4812.0,4.548,0.02,0.755,0.7340000000000001
1337,11601584.0,1.0,6228.0,4.413,0.21,1.137,1.2209999999999999
1338,11601584.0,0.0,5995.0,4.5360000000000005,-0.3,0.878,0.9640000000000001
1339,11601584.0,0.0,5665.0,4.381,-0.44,0.938,0.773
1340,8689793.0,1.0,6141.0,4.468,-0.3,0.9590000000000001,0.982
1341,11673802.0,1.0,5616.0,4.327,0.14,1.111,0.9570000000000001
1342,4263293.0,1.0,6297.0,4.26,0.14,1.369,1.247
1343,4263293.0,1.0,6297.0,4.26,0.14,1.369,1.247
1344,4263293.0,1.0,5964.0,4.484,-0.22,0.9329999999999999,0.968
1345,5695524.0,0.0,4847.0,4.54,0.14,0.7809999999999999,0.772
1346,6205897.0,1.0,5821.0,4.097,0.14,1.547,1.092
1347,7948784.0,0.0,5064.0,4.572,0.0,0.769,0.8059999999999999
1348,9244756.0,0.0,5668.0,4.545,-0.02,0.868,0.963
1349,9650808.0,1.0,5461.0,4.552,0.14,0.858,0.9570000000000001
1350,9650808.0,1.0,3757.0,4.718,0.18,0.539,0.552
1351,8950568.0,1.0,5338.0,4.557,0.0,0.816,0.875
1352,8950568.0,1.0,5818.0,4.276,0.02,1.2,0.991
1353,8950568.0,1.0,5927.0,4.046,0.14,1.6909999999999998,1.161
1354,8804845.0,0.0,5620.0,4.363,-0.32,0.9740000000000001,0.797
1355,10480915.0,0.0,5381.0,4.538,-0.06,0.826,0.858
1356,11709244.0,1.0,5215.0,4.564,-0.16,0.77,0.792
1357,11709244.0,1.0,6180.0,4.133,0.12,1.6030000000000002,1.275
1358,11709244.0,1.0,4891.0,4.516,0.16,0.805,0.7759999999999999
1359,10019708.0,0.0,4891.0,4.516,0.16,0.805,0.7759999999999999
1360,11853878.0,1.0,5662.0,4.56,-0.12,0.84,0.937
1361,5728139.0,1.0,5808.0,4.185,0.14,1.374,1.054
1362,7668663.0,1.0,5435.0,4.578,0.07,0.8240000000000001,0.937
1363,7047922.0,1.0,5899.0,4.135,-0.12,1.4140000000000001,0.995
1364,9353314.0,1.0,6003.0,4.5360000000000005,-0.34,0.872,0.9520000000000001
1365,3629967.0,0.0,5587.0,4.525,-0.06,0.865,0.914
1366,9347009.0,1.0,5662.0,4.56,-0.12,0.84,0.937
1367,11253711.0,0.0,6002.0,4.1960000000000015,0.0,1.369,1.073
1368,4917596.0,1.0,3757.0,4.718,0.18,0.539,0.552
1369,4743513.0,0.0,5029.0,4.4289999999999985,0.48,0.93,0.847
1370,11046458.0,1.0,5029.0,4.4289999999999985,0.48,0.93,0.847
1371,9111849.0,0.0,5435.0,4.495,-0.02,0.873,0.87
1372,7132798.0,1.0,5180.0,4.548,0.0,0.8,0.825
1373,3448130.0,0.0,5191.0,4.53,0.08,0.826,0.8440000000000001
1374,9656252.0,1.0,5191.0,4.53,0.08,0.826,0.8440000000000001
1375,6026438.0,1.0,5191.0,4.53,0.08,0.826,0.8440000000000001
1376,9471268.0,1.0,5191.0,4.53,0.08,0.826,0.8440000000000001
1377,9471268.0,1.0,6068.0,4.565,-0.5,0.831,0.9309999999999999
1378,9471268.0,1.0,4994.0,3.4330000000000003,0.08,3.818,1.4409999999999998
1379,10657406.0,1.0,4347.0,4.73,-0.84,0.524,0.537
1380,5526527.0,1.0,4347.0,4.73,-0.84,0.524,0.537
1381,8766650.0,1.0,4347.0,4.73,-0.84,0.524,0.537
1382,10328393.0,1.0,6214.0,4.382,-0.02,1.122,1.101
1383,11773328.0,0.0,4766.0,4.645,-0.24,0.664,0.723
1384,7094486.0,1.0,6310.0,4.417,-0.06,1.095,1.143
1385,7289577.0,0.0,5730.0,4.394,0.16,1.056,1.008
1386,8543100.0,1.0,5774.0,4.447,-0.1,0.958,0.937
1387,2693736.0,1.0,5774.0,4.447,-0.1,0.958,0.937
1388,9412760.0,1.0,5435.0,4.495,-0.02,0.873,0.87
1389,9412760.0,1.0,5435.0,4.495,-0.02,0.873,0.87
1390,6026438.0,1.0,5435.0,4.495,-0.02,0.873,0.87
1391,10663396.0,1.0,5594.0,4.489,0.16,0.934,0.981
1392,11457726.0,1.0,5618.0,4.401,0.0,0.996,0.9109999999999999
1393,8956206.0,1.0,5445.0,4.458,0.16,0.937,0.919
1394,9649706.0,1.0,5445.0,4.458,0.16,0.937,0.919
1395,5856571.0,1.0,5445.0,4.458,0.16,0.937,0.919
1396,7765528.0,1.0,5927.0,4.046,0.14,1.6909999999999998,1.161
1397,11760231.0,1.0,4402.0,4.682,-0.58,0.5720000000000001,0.575
1398,7779077.0,0.0,6332.0,4.016,0.04,1.905,1.3730000000000002
1399,6046540.0,1.0,5727.0,4.328,0.0,1.104,0.946
1400,5706966.0,1.0,6327.0,4.327,-0.14,1.175,1.064
1401,3762468.0,1.0,4325.0,4.68,-0.64,0.56,0.547
1402,5706966.0,1.0,5818.0,4.065,0.24,1.6469999999999998,1.149
1403,10130039.0,1.0,5026.0,4.604,0.21,0.763,0.875
1404,10130039.0,1.0,5855.0,4.148,-0.26,1.34,0.92
1405,9518318.0,1.0,4484.0,4.654,-0.56,0.594,0.58
1406,9518318.0,1.0,6131.0,4.0710000000000015,-0.74,1.4169999999999998,0.862
1407,7273277.0,1.0,5461.0,4.499,0.44,0.937,1.012
1408,11769890.0,1.0,6234.0,3.209,0.56,6.354,2.3819999999999997
1409,6862721.0,0.0,5598.0,4.565,-0.1,0.83,0.9279999999999999
1410,12301181.0,1.0,5808.0,4.172,0.14,1.3969999999999998,1.058
1411,9279354.0,0.0,5786.0,4.465,0.16,0.99,1.044
1412,6774880.0,1.0,4650.0,4.589,-0.04,0.706,0.7040000000000001
1413,3937519.0,1.0,5103.0,4.558,0.04,0.789,0.82
1414,7449541.0,1.0,5103.0,4.558,0.04,0.789,0.82
1415,5080636.0,1.0,5103.0,4.558,0.04,0.789,0.82
1416,5080636.0,0.0,5201.0,4.573,0.36,0.8340000000000001,0.948
1417,3338885.0,1.0,4334.0,4.618,-0.06,0.653,0.6459999999999999
1418,3338885.0,0.0,3645.0,4.797,-0.08,0.449,0.46
1419,6776401.0,1.0,4987.0,4.5310000000000015,-0.08,0.773,0.742
1420,10130039.0,1.0,4955.0,4.61,-0.1,0.721,0.774
1421,8226050.0,1.0,5416.0,4.575,-0.04,0.809,0.9
1422,9965957.0,1.0,3597.0,4.734,0.4,0.514,0.522
1423,9704384.0,1.0,5403.0,4.5,0.0,0.868,0.868
1424,8426567.0,1.0,5895.0,4.503,-0.02,0.94,1.026
1425,12508335.0,0.0,5094.0,4.4689999999999985,0.16,0.87,0.813
1426,10094670.0,1.0,4500.0,4.6560000000000015,-0.02,0.6459999999999999,0.71
1427,8142942.0,0.0,4500.0,4.6560000000000015,-0.02,0.6459999999999999,0.71
1428,8257205.0,1.0,4650.0,4.589,-0.04,0.706,0.7040000000000001
1429,9044228.0,1.0,5511.0,3.914,0.1,1.93,1.115
1430,7265298.0,1.0,6277.0,4.417,-0.02,1.097,1.148
1431,7265298.0,1.0,5149.0,4.551,-0.02,0.7909999999999999,0.8109999999999999
1432,7132798.0,1.0,5821.0,4.172,0.12,1.395,1.054
1433,3248501.0,0.0,5476.0,3.904,-0.56,1.673,0.8190000000000001
1434,2307415.0,1.0,5846.0,4.2780000000000005,0.14,1.24,1.064
1435,7430034.0,1.0,5187.0,4.592,0.0,0.774,0.858
1436,9735426.0,1.0,5602.0,4.404,0.1,1.0090000000000001,0.941
1437,8826168.0,1.0,6056.0,4.191,0.36,1.4980000000000002,1.268
1438,10464050.0,1.0,4213.0,4.669,-0.2,0.598,0.609
1439,9763348.0,1.0,6311.0,4.398,0.21,1.172,1.253
1440,9101496.0,1.0,4213.0,4.669,-0.2,0.598,0.609
1441,6037581.0,1.0,5782.0,4.34,-0.02,1.095,0.9570000000000001
1442,10723750.0,1.0,5782.0,4.34,-0.02,1.095,0.9570000000000001
1443,6037581.0,1.0,6032.0,4.465,-0.02,1.001,1.065
1444,6037581.0,1.0,6032.0,4.465,-0.02,1.001,1.065
1445,10779233.0,1.0,5815.0,4.461,0.12,0.992,1.038
1446,11614617.0,1.0,5413.0,4.51,0.0,0.861,0.875
1447,11450414.0,1.0,5568.0,4.499,0.44,0.9570000000000001,1.053
1448,4736569.0,1.0,4997.0,4.598,0.0,0.746,0.8059999999999999
1449,10384798.0,1.0,4786.0,4.579,-0.2,0.7040000000000001,0.6859999999999999
1450,2307415.0,1.0,6091.0,4.487,-0.14,0.9670000000000001,1.045
1451,3128552.0,1.0,5392.0,4.314,0.18,1.087,0.888
1452,10134152.0,0.0,5667.0,4.587,-0.36,0.7809999999999999,0.873
1453,9573685.0,1.0,3706.0,4.747,0.26,0.522,0.555
1454,10329835.0,1.0,3706.0,4.747,0.26,0.522,0.555
1455,6849046.0,1.0,4883.0,3.972,0.56,1.6669999999999998,0.951
1456,8804397.0,1.0,4883.0,3.972,0.56,1.6669999999999998,0.951
1457,9662811.0,1.0,5329.0,4.455,-0.14,0.8690000000000001,0.7859999999999999
1458,11570749.0,0.0,5782.0,4.34,-0.02,1.095,0.9570000000000001
1459,11297236.0,0.0,5083.0,4.468,0.18,0.872,0.815
1460,10074466.0,0.0,5445.0,4.51,0.48,0.929,1.0170000000000001
1461,8218379.0,1.0,5448.0,4.489,0.0,0.883,0.877
1462,7755636.0,1.0,5015.0,3.987,0.36,1.643,0.955
1463,9411166.0,1.0,5750.0,4.4,-0.42,0.94,0.8079999999999999
1464,9411166.0,0.0,6232.0,4.432,0.07,1.09,1.1740000000000002
1465,4989057.0,1.0,4931.0,4.605,0.0,0.7340000000000001,0.794
1466,9834040.0,1.0,5159.0,4.548,0.16,0.821,0.868
1467,6152974.0,1.0,4777.0,3.909,0.56,1.795,0.953
1468,8802693.0,1.0,5739.0,4.381,0.14,1.069,1.002
1469,6061773.0,0.0,5739.0,4.381,0.14,1.069,1.002
1470,10024701.0,1.0,5598.0,4.565,-0.1,0.83,0.9279999999999999
1471,2579043.0,0.0,6343.0,4.408,0.07,1.14,1.213
1472,3239671.0,1.0,6140.0,4.265,0.0,1.2770000000000001,1.094
1473,9304101.0,1.0,5938.0,4.331,0.16,1.1840000000000002,1.097
1474,11360571.0,1.0,5269.0,4.494,0.14,0.8740000000000001,0.87
1475,6035124.0,1.0,5907.0,4.395,0.0,1.058,1.014
1476,8160953.0,1.0,5988.0,4.507,-0.12,0.934,1.021
1477,8160953.0,0.0,6283.0,4.129,-0.06,1.531,1.15
1478,4157325.0,1.0,5878.0,4.005,0.24,1.8119999999999998,1.212
1479,4157325.0,1.0,5865.0,4.266,0.16,1.272,1.088
1480,4157325.0,0.0,6163.0,4.185,-0.06,1.406,1.102
1481,5108214.0,0.0,5865.0,4.266,0.16,1.272,1.088
1482,9955598.0,1.0,5865.0,4.266,0.16,1.272,1.088
1483,10723750.0,1.0,5646.0,4.447,0.0,0.9540000000000001,0.929
1484,7219761.0,0.0,6106.0,4.487,-0.16,0.966,1.043
1485,5770074.0,1.0,5592.0,4.115,0.16,1.4509999999999998,1.0
1487,9851271.0,0.0,5974.0,4.504,-0.42,0.8809999999999999,0.904
1488,12154526.0,1.0,6140.0,4.265,0.0,1.2770000000000001,1.094
1489,6665512.0,1.0,5509.0,4.308,0.16,1.1159999999999999,0.924
1490,10525027.0,1.0,6060.0,4.509,-0.22,0.925,1.008
1491,11069176.0,1.0,3974.0,4.7,-0.06,0.564,0.581
1492,10005758.0,1.0,3746.0,4.7360000000000015,0.0,0.51,0.516
1493,10158418.0,0.0,5574.0,4.4030000000000005,0.42,1.054,1.025
1494,3128793.0,0.0,6028.0,4.459,0.21,1.047,1.149
1495,5864975.0,1.0,5550.0,4.476,0.0,0.9109999999999999,0.9059999999999999
1496,2975770.0,1.0,5396.0,4.035,-0.06,1.507,0.898
1497,3648437.0,0.0,5661.0,4.471,0.0,0.934,0.941
1498,7877496.0,1.0,5872.0,4.332,0.1,1.153,1.041
1499,7286173.0,1.0,5483.0,4.589,-0.22,0.779,0.865
1500,11126381.0,1.0,6384.0,4.029,0.12,1.9040000000000001,1.412
1501,4149450.0,0.0,5741.0,4.331,0.16,1.136,1.01
1503,5511081.0,1.0,5411.0,4.523,0.0,0.85,0.879
1504,5511081.0,1.0,6246.0,4.433,0.07,1.092,1.18
1505,5511081.0,1.0,5064.0,4.474,0.18,0.8640000000000001,0.8109999999999999
1506,5511081.0,1.0,5448.0,4.613,-0.38,0.7340000000000001,0.815
1507,10978763.0,1.0,5129.0,3.884,-0.16,1.781,0.887
1508,11069176.0,1.0,5931.0,4.4030000000000005,0.0,1.053,1.023
1509,8098728.0,0.0,6322.0,4.426,-0.12,1.075,1.124
1510,6152974.0,1.0,5578.0,4.44,0.0,0.95,0.905
1511,2449431.0,0.0,5636.0,4.147,0.12,1.39,0.988
1512,5631630.0,1.0,6564.0,4.255,-0.16,1.3559999999999999,1.212
1513,6504954.0,1.0,5272.0,4.574,0.12,0.813,0.902
1514,9410930.0,1.0,5354.0,4.533,0.0,0.835,0.868
1515,5731623.0,0.0,5733.0,4.432,0.07,0.997,0.981
1516,6153672.0,0.0,5670.0,4.397,0.06,1.022,0.9490000000000001
1517,10676014.0,1.0,5670.0,4.397,0.06,1.022,0.9490000000000001
1518,9520838.0,1.0,5670.0,4.397,0.06,1.022,0.9490000000000001
1519,8167996.0,1.0,5799.0,3.813,0.16,2.377,1.339
1520,8167996.0,1.0,5455.0,4.497,0.06,0.888,0.902
1521,8167996.0,1.0,6163.0,4.185,-0.06,1.406,1.102
1523,10978763.0,1.0,5798.0,4.4110000000000005,0.0,1.0190000000000001,0.976
1524,10602291.0,0.0,5683.0,4.1080000000000005,0.1,1.472,1.014
1525,10978763.0,1.0,5910.0,4.364,-0.08,1.078,0.982
1526,5202905.0,1.0,5700.0,4.327,0.34,1.176,1.071
1527,9072190.0,1.0,4461.0,4.6610000000000005,-0.6,0.585,0.5710000000000001
1528,5384079.0,1.0,3758.0,4.769,0.0,0.496,0.528
1529,9839821.0,1.0,5817.0,3.877,0.18,2.153,1.276
1530,4056616.0,1.0,5791.0,4.185,0.02,1.3359999999999999,0.996
1531,6707908.0,0.0,5957.0,4.417,0.0,1.042,1.034
1532,8492026.0,1.0,4648.0,2.9960000000000004,0.14,5.132000000000001,0.95
1533,6867766.0,0.0,5808.0,4.583,-0.46,0.7859999999999999,0.871
1534,6058614.0,0.0,4855.0,4.542,0.12,0.778,0.769
1535,11017901.0,1.0,5815.0,4.16,-0.18,1.329,0.9329999999999999
1536,5088591.0,1.0,5742.0,4.297,0.26,1.215,1.068
1537,11298298.0,1.0,5534.0,4.381,0.0,1.001,0.88
1538,10187159.0,1.0,6202.0,4.436,-0.02,1.062,1.122
1539,9758089.0,0.0,5541.0,4.472,0.12,0.934,0.9420000000000001
1540,10619192.0,1.0,5683.0,4.1080000000000005,0.1,1.472,1.014
1541,9883311.0,0.0,5951.0,4.017,-0.08,1.693,1.0859999999999999
1542,4939346.0,1.0,5951.0,4.017,-0.08,1.693,1.0859999999999999
1543,4242147.0,0.0,5951.0,4.017,-0.08,1.693,1.0859999999999999
1544,5396122.0,0.0,5951.0,4.017,-0.08,1.693,1.0859999999999999
1545,10190777.0,1.0,5353.0,4.3580000000000005,0.16,1.023,0.87
1546,9651234.0,1.0,5817.0,3.877,0.18,2.153,1.276
1547,7045496.0,1.0,6655.0,3.638,-0.58,2.995,1.42
1548,8750043.0,1.0,5064.0,4.474,0.18,0.8640000000000001,0.8109999999999999
1549,9973109.0,1.0,5579.0,4.419,0.0,0.97,0.9009999999999999
1550,6226290.0,1.0,6369.0,4.088,0.06,1.729,1.337
1551,9595827.0,1.0,5970.0,4.463,0.1,1.015,1.089
1552,9349482.0,1.0,5657.0,4.441,-0.08,0.9470000000000001,0.903
1553,4349442.0,0.0,6131.0,4.497,-0.24,0.945,1.023
1554,4644952.0,1.0,5813.0,4.589,-0.52,0.775,0.855
1555,2987027.0,1.0,4925.0,4.588,0.0,0.742,0.778
1556,4644952.0,1.0,5534.0,4.515,0.0,0.875,0.914
1557,4644952.0,1.0,3716.0,4.74,0.04,0.506,0.513
1558,8978528.0,1.0,3716.0,4.74,0.04,0.506,0.513
1559,8978528.0,1.0,3716.0,4.74,0.04,0.506,0.513
1560,9967771.0,1.0,3826.0,4.744,-0.06,0.516,0.54
1561,11622600.0,1.0,5353.0,4.3580000000000005,0.16,1.023,0.87
1562,10454632.0,1.0,6126.0,4.3580000000000005,-0.12,1.109,1.021
1563,10005788.0,1.0,5353.0,4.3580000000000005,0.16,1.023,0.87
1564,10005788.0,0.0,6642.0,4.057,-0.02,1.8459999999999999,1.421
1565,10656508.0,0.0,5393.0,4.299,0.2,1.11,0.895
1566,5213902.0,0.0,6388.0,4.244,0.1,1.402,1.2590000000000001
1567,2832589.0,0.0,5818.0,4.5539999999999985,-0.22,0.848,0.937
1568,2438513.0,0.0,4507.0,4.573,0.18,0.7240000000000001,0.715
1569,6356207.0,1.0,5708.0,4.529,-0.04,0.884,0.963
1570,8564674.0,1.0,6108.0,4.466,0.07,1.03,1.1320000000000001
1571,8564674.0,1.0,6210.0,4.45,-0.1,1.033,1.093
1572,8578780.0,0.0,6045.0,4.494,-0.12,0.955,1.038
1573,4544907.0,1.0,5494.0,4.405,0.07,0.982,0.893
1574,7761918.0,0.0,5345.0,4.473,-0.12,0.86,0.802
1575,8240797.0,1.0,5807.0,4.437,0.1,1.012,1.021
1576,8240797.0,1.0,5185.0,4.44,0.16,0.91,0.831
1577,8164262.0,0.0,4580.0,4.641,0.08,0.675,0.748
1578,6279974.0,0.0,5624.0,4.432,0.3,1.018,1.021
1579,9455325.0,1.0,5518.0,4.585,-0.2,0.79,0.885
1580,3098810.0,0.0,6194.0,4.445,0.07,1.069,1.161
1581,8367644.0,1.0,4774.0,4.58,0.12,0.745,0.77
1582,10332883.0,1.0,5895.0,4.489,0.21,0.991,1.105
1583,9071386.0,0.0,4575.0,4.564,0.18,0.737,0.726
1584,9305831.0,1.0,5162.0,4.559,0.0,0.7909999999999999,0.826
1585,2438513.0,0.0,5395.0,4.615,-0.34,0.7340000000000001,0.821
1586,11656918.0,0.0,5637.0,4.482,-0.06,0.909,0.914
1587,10844890.0,0.0,5657.0,4.401,-0.48,0.9109999999999999,0.762
1588,9536692.0,0.0,5853.0,4.529,-0.1,0.895,0.99
1589,4636578.0,1.0,5543.0,4.54,0.21,0.887,0.997
1590,4636578.0,1.0,4441.0,4.695,-0.86,0.546,0.5379999999999999
1591,4636578.0,1.0,4914.0,4.61,-0.04,0.7240000000000001,0.7829999999999999
1592,11923284.0,1.0,5527.0,4.4910000000000005,-0.08,0.88,0.875
1593,9838975.0,0.0,4941.0,4.599,0.0,0.738,0.79
1594,5621125.0,1.0,5527.0,4.4910000000000005,-0.08,0.88,0.875
1595,9872283.0,1.0,5527.0,4.4910000000000005,-0.08,0.88,0.875
1596,8624520.0,0.0,4156.0,4.712,-0.44,0.545,0.5589999999999999
1597,7870032.0,1.0,4156.0,4.712,-0.44,0.545,0.5589999999999999
1598,9597058.0,1.0,5539.0,4.244,0.14,1.207,0.932
1599,4035640.0,1.0,4316.0,4.678,-0.44,0.58,0.584
1600,6205228.0,1.0,4975.0,4.614,0.02,0.7240000000000001,0.818
1601,11758544.0,1.0,4302.0,4.6610000000000005,-0.44,0.586,0.573
1604,3118797.0,1.0,6198.0,4.475,-0.28,0.97,1.024
1605,7747425.0,1.0,5251.0,4.592,-0.04,0.778,0.8690000000000001
1606,6300348.0,0.0,5771.0,4.374,0.06,1.068,0.9840000000000001
1607,7747425.0,1.0,5063.0,4.617,-0.14,0.728,0.813
1608,7747425.0,1.0,5741.0,4.492,0.16,0.956,1.035
1609,7102316.0,1.0,5741.0,4.492,0.16,0.956,1.035
1610,7102316.0,1.0,5442.0,4.409,0.1,0.9740000000000001,0.887
1611,9489524.0,1.0,5504.0,4.418,0.2,0.993,0.943
1612,9489524.0,1.0,6071.0,4.239,-0.06,1.295,1.061
1613,5940165.0,1.0,5772.0,4.487,0.1,0.956,1.022
1614,8277797.0,1.0,5772.0,4.487,0.1,0.956,1.022
1615,8277797.0,1.0,7700.0,4.018,-0.14,2.1109999999999998,1.692
1616,5124667.0,1.0,5872.0,3.926,0.2,2.022,1.256
1617,2989404.0,1.0,5371.0,4.513,0.0,0.852,0.8640000000000001
1618,2989404.0,1.0,6183.0,4.301,0.26,1.3,1.2409999999999999
1619,11413812.0,1.0,3828.0,4.712,0.3,0.565,0.6
1620,9549648.0,1.0,3951.0,4.73,-0.16,0.535,0.561
1621,10063802.0,1.0,6365.0,4.22,0.2,1.47,1.3119999999999998
1622,11074178.0,1.0,5763.0,4.15,0.26,1.4569999999999999,1.093
1623,11074178.0,1.0,5771.0,4.374,0.06,1.068,0.9840000000000001
1624,11030475.0,0.0,5123.0,3.992,0.2,1.621,0.941
1625,5942808.0,0.0,5576.0,4.515,0.3,0.929,1.031
1626,6206214.0,1.0,5773.0,4.478,-0.04,0.9390000000000001,0.9670000000000001
1627,8959839.0,1.0,5215.0,4.455,0.04,0.882,0.8079999999999999
1628,7672097.0,1.0,6188.0,4.152,-0.08,1.465,1.111
1629,6142862.0,0.0,6188.0,4.152,-0.08,1.465,1.111
1630,5599774.0,1.0,6188.0,4.152,-0.08,1.465,1.111
1631,8099138.0,1.0,5919.0,4.435,-0.08,1.0,0.9940000000000001
1632,7033233.0,1.0,5190.0,4.66,-0.52,0.66,0.732
1633,7033233.0,0.0,6327.0,3.092,0.56,7.662999999999999,2.6460000000000004
1634,6383785.0,0.0,4854.0,3.939,0.56,1.749,0.97
